"SeniorCitizen","tenure","MultipleLines","OnlineSecurity","StreamingTV","StreamingMovies","Contract","PaperlessBilling","MonthlyCharges","numTechTickets"
"1",33,3,1,1,3,"1","2",93.35,0
"1",46,1,1,1,1,"1","1",44.95,0
"1",34,3,2,2,2,"3","1",26.1,0
"1",3,1,2,2,2,"1","1",20.2,0
"1",30,1,2,2,2,"3","1",21.25,0
"1",33,3,3,1,1,"2","1",59.4,0
"1",45,3,1,1,3,"2","2",95,0
"1",40,1,3,1,1,"1","2",61.9,0
"1",71,3,3,3,3,"3","2",118.65,0
"1",1,3,1,1,1,"1","1",54.35,0
"1",72,2,3,3,3,"3","1",64.45,0
"1",22,1,1,1,3,"1","2",80.15,0
"1",46,1,2,2,2,"2","2",20.2,0
"1",55,1,2,2,2,"3","1",21,5
"1",1,1,2,2,2,"1","1",20.45,0
"1",12,3,1,3,3,"2","2",75.85,0
"1",31,3,1,1,1,"1","2",80.45,0
"1",5,2,1,1,1,"1","2",24.95,0
"1",67,3,3,3,3,"3","2",75.5,0
"1",1,1,1,1,1,"1","1",44.45,0
"1",40,2,3,1,1,"2","2",42.35,5
"1",41,3,3,3,1,"1","2",74.55,0
"1",1,3,1,1,1,"1","2",75.3,0
"1",51,3,3,3,1,"2","2",94.8,4
"1",42,2,3,3,1,"3","1",48.15,0
"1",23,1,2,2,2,"2","1",19.65,0
"2",1,1,1,1,1,"1","2",70.55,0
"1",1,1,2,2,2,"1","1",20.15,0
"1",56,3,3,3,3,"1","2",106.6,0
"1",15,3,1,3,1,"1","2",91,0
"1",12,3,2,2,2,"3","2",25.4,0
"1",54,1,3,1,3,"3","1",69.95,0
"1",7,1,1,3,3,"1","2",66.85,0
"1",33,3,1,1,3,"1","1",86.15,0
"1",16,1,2,2,2,"1","1",20.15,0
"1",21,1,3,1,3,"2","1",64.85,0
"2",30,3,1,3,3,"3","1",74.85,0
"1",3,1,1,1,1,"1","2",50.5,0
"1",11,1,1,1,1,"1","1",72.9,0
"1",62,3,3,3,3,"2","2",115.05,0
"1",18,1,2,2,2,"1","1",19,0
"1",6,1,2,2,2,"1","1",19.55,0
"1",46,3,1,3,3,"2","2",101.1,0
"1",21,3,1,1,3,"1","2",84.1,0
"1",68,3,2,2,2,"3","2",24.15,0
"1",1,3,1,1,1,"1","2",50.1,0
"1",25,1,1,1,1,"1","2",74.6,0
"1",24,1,2,2,2,"3","1",19.75,0
"1",30,3,1,1,3,"1","2",85,0
"1",2,1,1,1,3,"1","1",80.55,0
"1",51,3,1,3,3,"2","2",106.8,0
"1",57,3,3,3,3,"3","2",84.5,0
"1",15,3,2,2,2,"3","1",25.05,0
"1",72,1,3,3,3,"3","2",83.7,0
"1",2,1,1,1,1,"1","2",75.8,0
"1",28,3,1,3,1,"1","1",96.6,0
"2",29,3,1,3,3,"1","2",98.5,4
"1",70,1,3,3,1,"3","2",101.1,0
"1",13,1,2,2,2,"2","1",20.2,0
"2",59,3,3,1,1,"2","2",94.05,5
"2",13,3,1,3,3,"1","2",95.25,0
"2",7,3,1,1,1,"1","2",74.4,0
"1",62,1,3,3,3,"3","1",81,2
"1",21,1,3,1,1,"2","2",60.25,0
"1",2,1,1,1,3,"1","1",60.85,0
"1",1,1,1,1,1,"1","1",43.95,0
"1",4,1,1,1,3,"1","1",86.05,0
"1",19,1,2,2,2,"2","1",20.25,0
"1",30,1,1,3,1,"1","1",85.15,0
"1",67,1,2,2,2,"3","2",19.4,0
"2",72,3,3,1,3,"3","2",102.65,0
"1",53,1,2,2,2,"3","1",19.9,0
"1",5,1,2,2,2,"2","1",19.55,0
"2",71,1,1,1,3,"3","2",95.5,0
"1",50,3,1,3,3,"2","2",84.15,0
"1",56,3,1,3,3,"3","2",103.2,0
"1",2,1,1,1,1,"1","2",50.2,0
"2",2,3,1,1,3,"1","2",88.55,0
"1",24,3,3,1,1,"1","1",54.75,0
"1",46,1,2,2,2,"3","1",19.95,0
"1",71,3,3,3,3,"3","2",116.25,0
"1",29,2,1,1,1,"1","2",31.2,2
"1",69,3,2,2,2,"3","1",24.45,0
"1",71,3,1,3,3,"3","1",84.2,0
"2",1,1,1,3,3,"1","2",91.3,1
"2",56,1,3,3,3,"3","2",85.65,5
"1",56,1,2,2,2,"2","2",21.2,0
"1",1,1,1,3,1,"1","2",79.5,0
"1",28,3,2,2,2,"2","1",25.55,0
"1",19,1,2,2,2,"1","1",20.2,0
"1",66,3,1,1,3,"1","1",63.85,0
"1",17,3,1,1,1,"2","2",61.95,0
"1",52,3,2,2,2,"3","1",25.75,0
"1",19,1,1,3,1,"2","1",58.2,0
"1",36,1,3,3,3,"2","1",85.85,0
"2",7,1,1,1,1,"1","2",70.1,0
"1",72,3,3,1,3,"2","2",104.9,0
"1",67,3,3,3,3,"2","2",111.3,7
"2",34,1,1,3,3,"2","2",99.85,0
"2",57,3,1,1,3,"1","2",95.25,6
"1",7,1,1,3,1,"1","2",86.25,1
"2",1,3,1,3,3,"1","2",100.8,0
"1",8,1,2,2,2,"1","2",19.55,0
"1",69,3,1,3,3,"3","1",104,0
"1",50,3,3,3,3,"2","2",104.4,0
"1",10,1,2,2,2,"2","1",19.5,0
"1",12,3,2,2,2,"3","1",25.25,0
"1",14,1,1,1,3,"1","2",86.3,1
"1",70,2,3,1,3,"3","2",49.85,0
"2",64,3,3,3,3,"1","2",108.95,0
"1",66,3,3,3,3,"3","1",89.9,0
"1",71,1,3,3,3,"3","2",82,0
"2",20,1,1,3,3,"1","1",89.95,0
"1",72,1,3,3,3,"3","2",79.35,0
"1",71,1,3,1,1,"3","1",64.05,0
"1",38,3,1,3,3,"1","2",101.15,0
"1",28,3,1,1,3,"1","2",89.95,2
"2",17,1,1,1,1,"1","2",76.45,0
"1",33,2,1,3,1,"2","2",39.1,0
"1",23,2,3,1,1,"3","1",34.6,1
"1",58,1,2,2,2,"2","2",19.55,0
"2",70,3,1,3,3,"3","2",104.45,0
"1",4,1,1,1,1,"1","1",70.5,0
"1",45,1,2,2,2,"3","1",20.35,0
"1",10,1,1,1,1,"1","2",70,0
"1",36,1,2,2,2,"3","1",19.45,0
"1",54,1,3,3,1,"1","2",69.9,4
"1",23,3,1,1,1,"3","1",59.7,0
"1",41,3,3,3,1,"2","2",78.35,0
"2",5,1,1,1,1,"1","2",71.45,0
"1",27,2,1,1,3,"2","2",45.85,0
"1",1,1,1,3,3,"1","2",95.85,0
"1",67,2,3,1,1,"3","1",35.7,3
"2",72,3,3,3,3,"3","2",89.55,1
"1",56,3,2,2,2,"3","2",24.95,2
"1",44,3,2,2,2,"2","1",24.85,0
"2",66,3,1,3,3,"1","2",100.8,0
"1",34,3,3,1,1,"2","2",64.4,5
"1",69,3,1,3,3,"3","1",105.35,0
"1",1,3,3,3,3,"1","2",102.45,0
"1",40,1,2,2,2,"3","1",19.65,0
"1",30,3,3,1,1,"1","2",54.45,0
"1",11,1,1,3,3,"1","1",70.5,0
"1",15,1,2,2,2,"2","1",20.1,0
"1",11,1,1,3,3,"1","2",69.35,0
"1",64,1,2,2,2,"2","1",19.8,0
"2",72,1,3,3,1,"3","1",74.4,0
"2",72,3,3,1,1,"3","2",93.05,0
"1",1,1,3,1,1,"1","1",51.2,0
"1",15,1,3,1,1,"2","1",65.6,0
"1",60,3,1,3,3,"2","1",80.55,0
"1",56,1,3,1,1,"2","1",52.7,0
"1",8,1,2,2,2,"3","1",20.85,0
"1",3,1,1,1,1,"1","1",80.1,0
"1",49,3,1,1,1,"1","2",52.15,0
"1",2,1,1,3,1,"1","2",80.2,0
"1",6,1,3,1,3,"1","2",98.15,0
"1",70,3,3,3,3,"3","2",114.95,0
"1",12,3,1,3,3,"1","2",112.95,0
"2",52,1,3,3,3,"2","2",104.45,4
"1",72,3,3,3,3,"3","2",113.65,0
"1",40,1,2,2,2,"3","2",20.6,0
"1",1,1,1,1,1,"1","1",70.9,0
"2",3,1,1,3,1,"1","2",86.85,0
"2",40,1,1,3,3,"1","2",91.55,0
"1",1,1,1,1,1,"1","2",49.85,0
"1",30,1,2,2,2,"2","1",19.8,0
"1",23,1,3,3,3,"1","2",99.85,4
"1",1,3,1,1,1,"1","2",74.5,0
"2",44,3,1,3,3,"1","1",104.15,0
"1",65,3,1,3,3,"1","2",109.15,6
"2",7,1,3,1,1,"1","2",48.2,0
"2",72,3,2,2,2,"3","2",25.1,0
"2",8,3,1,3,3,"1","2",100.15,0
"1",16,3,1,1,3,"1","2",65.2,2
"2",66,3,1,3,3,"1","2",99.5,5
"1",1,1,1,1,1,"1","2",71.55,0
"1",3,1,3,1,1,"1","1",55.9,0
"1",53,3,3,1,3,"1","1",93.9,5
"2",8,1,1,1,3,"1","2",64.4,0
"2",69,3,1,3,3,"3","2",108.4,7
"1",5,1,1,3,1,"1","2",85.3,0
"1",72,3,3,3,3,"3","1",107.45,0
"1",13,2,1,3,3,"1","2",48.75,1
"1",4,3,1,3,1,"1","2",85.65,0
"1",54,3,3,3,3,"3","1",91.3,0
"1",72,3,1,3,3,"3","1",85.95,0
"1",12,3,1,3,3,"1","2",106.7,2
"1",1,2,1,1,1,"1","2",25.15,0
"2",1,1,1,1,1,"1","1",45.2,0
"1",54,3,1,3,3,"2","1",110.35,5
"1",69,3,1,1,1,"3","2",79.2,0
"1",48,1,3,1,1,"3","1",55.5,0
"1",48,3,3,3,3,"2","2",103.25,3
"1",8,3,1,1,3,"1","2",90.25,0
"1",71,3,3,3,3,"3","2",91.25,0
"1",2,1,3,1,1,"1","2",47.8,0
"1",67,1,3,3,3,"2","2",100.9,0
"1",34,3,1,3,3,"1","2",97.7,0
"1",3,1,1,1,1,"1","2",69.85,0
"1",9,1,1,3,1,"2","2",65.6,0
"1",71,1,3,3,3,"2","2",104.65,0
"1",57,3,1,3,1,"3","2",90.45,0
"1",72,2,3,3,3,"3","2",63.7,0
"2",48,1,3,3,3,"1","2",104.5,0
"1",18,1,2,2,2,"2","1",20.1,0
"1",43,3,1,3,3,"2","2",104.3,0
"1",72,3,3,3,3,"3","2",93.25,0
"1",35,3,1,3,3,"2","2",73.45,0
"1",4,1,2,2,2,"1","1",20.7,0
"1",49,3,2,2,2,"3","1",25.25,0
"1",71,3,3,3,1,"3","1",100.5,0
"1",11,1,1,3,3,"1","1",90.6,0
"1",63,3,3,3,3,"3","2",89.4,0
"2",65,3,1,3,1,"1","2",95.45,0
"1",49,1,2,2,2,"3","1",20.45,0
"1",29,3,1,3,3,"1","2",98.6,2
"2",15,3,1,1,1,"1","2",83.05,0
"1",4,1,2,2,2,"1","2",19.95,0
"1",72,3,1,3,3,"2","1",109.15,0
"2",26,1,1,3,1,"1","2",85.7,1
"2",35,3,1,3,3,"1","1",102.05,0
"1",57,3,1,1,3,"2","1",94.7,0
"1",28,3,1,1,3,"1","1",64.4,0
"1",25,3,2,2,2,"2","2",26.8,0
"1",47,1,3,3,1,"2","2",66.05,0
"1",57,3,3,1,1,"1","1",65.2,0
"2",16,3,1,3,1,"1","2",85.05,0
"1",5,1,3,1,1,"1","2",55.8,0
"1",17,1,1,1,1,"1","2",70.4,0
"2",56,3,1,3,3,"2","2",104.75,6
"1",72,1,2,2,2,"3","1",19.95,4
"2",21,3,1,3,3,"1","2",94.25,2
"1",48,2,3,1,3,"2","1",45,0
"1",68,3,3,3,3,"3","1",114.9,0
"1",30,3,3,3,3,"1","1",106.4,0
"1",3,1,1,1,1,"1","2",46.1,0
"2",14,2,3,1,1,"3","1",39.7,0
"1",4,1,2,2,2,"1","2",20.05,0
"1",71,3,1,1,3,"3","2",95.75,0
"1",8,3,2,2,2,"2","1",24.4,0
"1",61,2,3,1,1,"1","1",33.6,0
"1",72,3,1,1,1,"3","1",90.45,0
"1",5,3,1,3,1,"1","2",84,0
"1",49,1,3,1,1,"3","1",67.4,0
"1",8,1,2,2,2,"1","2",19.7,0
"1",3,1,1,1,3,"1","2",80.35,0
"1",9,1,2,2,2,"3","1",19.6,0
"1",67,1,3,1,1,"3","2",54.2,0
"1",46,1,1,1,1,"1","2",45.2,2
"1",67,3,3,1,3,"2","1",75.1,0
"1",55,1,2,2,2,"2","1",19.7,0
"1",33,3,3,3,1,"1","2",72.75,0
"1",62,1,2,2,2,"3","1",20.05,0
"1",1,1,1,1,1,"1","1",45.95,0
"1",49,2,3,1,3,"1","2",39.2,0
"1",1,1,1,1,1,"1","2",44.75,0
"1",14,3,1,1,1,"1","2",82.65,0
"2",18,3,1,3,1,"1","1",93.9,0
"2",1,1,1,1,1,"1","2",70.15,0
"1",1,1,1,3,1,"1","2",85.55,0
"1",72,3,3,3,3,"3","2",117.15,6
"1",64,3,3,1,3,"3","1",99.25,0
"1",69,3,3,3,3,"3","2",112.55,0
"1",1,3,2,2,2,"1","2",25.7,0
"1",71,3,3,3,3,"3","1",90.3,0
"1",66,1,1,1,1,"2","2",49.4,0
"1",2,1,2,2,2,"1","1",19.4,0
"2",71,1,3,3,3,"3","2",109.7,0
"1",11,1,1,3,1,"2","2",61.25,0
"1",47,1,3,1,1,"1","2",55.3,0
"1",35,1,1,1,1,"1","2",70.3,0
"2",32,3,1,3,3,"1","1",106.35,3
"1",60,3,1,3,3,"1","2",103.75,0
"1",11,1,2,2,2,"2","1",19.5,0
"1",29,2,3,1,1,"2","1",39.5,0
"1",21,2,1,1,1,"1","2",26.05,1
"2",48,3,1,1,3,"1","2",91.05,0
"1",3,2,1,1,1,"1","1",29.65,0
"1",43,1,1,1,1,"1","1",50.2,0
"1",5,3,1,3,3,"1","1",105.3,0
"1",1,1,1,1,3,"1","2",55.45,0
"1",71,3,3,3,3,"2","1",85.45,0
"1",8,1,2,2,2,"2","1",19.8,0
"1",8,3,1,3,1,"1","2",59.25,0
"1",20,3,1,3,1,"1","2",90.7,0
"1",33,3,3,3,3,"2","2",103.7,3
"1",71,3,1,1,1,"2","2",79.05,0
"2",31,3,1,3,1,"2","2",90.7,0
"2",38,3,3,1,3,"2","1",95,0
"1",1,1,1,3,3,"1","2",88.35,0
"1",2,2,1,1,1,"1","2",30.25,0
"1",12,2,1,3,3,"1","2",49.85,0
"1",9,1,3,1,3,"1","1",93,0
"2",11,1,1,1,1,"1","2",54.55,0
"1",6,1,2,2,2,"1","1",19.7,0
"1",71,1,3,3,3,"2","2",84.8,0
"1",42,3,3,3,1,"2","2",94.45,4
"1",8,1,1,3,3,"1","2",94.2,1
"1",5,1,1,3,3,"1","2",96.25,0
"1",2,1,1,1,1,"1","2",70.7,0
"1",45,1,2,2,2,"3","1",20.85,0
"1",28,2,1,3,3,"2","2",60,0
"1",43,3,1,1,1,"1","1",80.45,0
"1",60,3,3,3,3,"3","2",84.95,0
"1",42,2,1,1,1,"2","1",33.55,0
"1",7,2,3,1,3,"3","1",49.65,0
"1",25,1,2,2,2,"2","2",20.2,0
"2",40,3,1,3,3,"1","2",94.55,6
"1",27,3,1,3,3,"2","2",100.5,0
"1",10,2,1,1,1,"1","1",35.75,0
"2",27,3,1,1,1,"1","2",86.45,0
"1",11,1,1,1,1,"2","1",53.8,0
"1",4,2,3,3,1,"1","1",38.55,0
"1",68,2,1,1,3,"1","2",39.9,0
"2",1,1,1,1,1,"1","2",70.05,0
"1",18,1,2,2,2,"2","1",20.1,0
"1",57,3,3,3,3,"3","2",112.95,5
"1",26,1,2,2,2,"1","2",20.3,0
"1",17,2,1,1,1,"1","2",35.65,0
"1",1,2,1,1,3,"1","1",35.9,0
"1",38,3,1,3,3,"1","2",99.25,4
"2",59,1,3,1,1,"2","2",82.95,0
"1",30,1,3,1,1,"3","2",55.65,0
"2",2,2,1,1,1,"1","2",24.45,0
"2",50,3,2,2,2,"2","1",25.2,0
"1",9,2,3,1,3,"2","1",50.8,0
"1",3,1,2,2,2,"1","1",19.65,0
"1",14,1,1,3,1,"1","2",59.8,0
"2",31,1,3,1,1,"1","2",73.55,0
"1",7,1,3,1,1,"1","1",61.4,0
"1",8,3,3,3,3,"1","2",103.35,0
"1",17,1,2,2,2,"2","1",19.9,0
"1",32,1,2,2,2,"1","2",19.45,0
"2",2,1,1,3,1,"1","1",81.5,0
"2",7,3,1,3,1,"1","2",84.8,0
"1",72,3,3,3,3,"3","1",109.55,0
"2",31,3,1,3,3,"1","2",99.95,1
"1",27,1,3,1,1,"1","1",74.4,0
"1",18,3,1,3,1,"1","2",90,1
"1",7,1,1,1,1,"1","2",74.9,0
"2",14,3,1,3,3,"1","2",104.85,1
"1",11,1,1,3,1,"1","2",59.65,0
"1",72,3,3,3,3,"3","2",110.45,0
"1",28,3,3,3,3,"2","1",106.1,2
"2",15,3,1,1,1,"1","2",74.2,0
"2",4,3,1,1,1,"1","2",74.45,0
"1",71,3,2,2,2,"3","1",24.55,0
"1",5,1,1,1,3,"1","2",89.35,0
"1",47,3,2,2,2,"3","1",24.55,0
"2",57,1,1,3,1,"2","2",90.65,0
"2",50,3,3,3,3,"3","2",105.05,0
"1",8,1,2,2,2,"1","2",20.45,0
"1",48,1,2,2,2,"3","1",19.55,0
"1",70,1,2,2,2,"2","1",19.7,0
"1",1,1,3,1,3,"1","2",70.45,0
"1",8,3,1,1,3,"1","2",85.65,0
"1",1,3,1,1,1,"1","2",77.15,0
"1",1,2,1,1,3,"1","2",35.25,0
"1",60,1,2,2,2,"3","1",20.55,0
"1",49,3,1,3,3,"2","2",97.95,0
"1",4,2,1,3,3,"1","2",48.55,0
"1",29,1,2,2,2,"2","1",20,0
"1",67,3,2,2,2,"3","2",25.25,0
"1",53,3,1,3,3,"1","2",98.4,6
"1",67,3,3,1,1,"3","1",70.9,0
"1",6,1,2,2,2,"1","1",19.85,0
"1",47,3,1,3,3,"1","2",106.35,0
"1",53,1,3,1,3,"3","1",99.5,0
"1",69,1,3,3,3,"3","2",84.7,0
"1",3,1,3,1,3,"1","2",86.05,0
"1",4,1,1,1,1,"1","1",44.55,0
"1",56,3,3,1,3,"3","2",75.85,0
"2",59,3,1,3,3,"1","2",93.85,4
"2",61,3,2,2,2,"3","1",25,1
"1",2,1,1,1,1,"1","2",45,0
"2",46,3,3,3,1,"1","2",100.7,5
"1",12,1,2,2,2,"1","1",20.5,0
"1",14,3,1,1,1,"1","2",80.45,1
"1",28,3,1,1,3,"2","2",90.45,0
"1",24,1,3,1,1,"1","1",60.45,1
"1",31,1,1,1,1,"1","2",55.25,0
"1",68,3,3,1,3,"2","2",78.45,0
"1",39,3,1,3,3,"3","1",100.55,3
"1",42,1,2,2,2,"1","1",20.35,0
"1",13,2,3,3,3,"1","2",54.45,0
"1",6,3,1,1,3,"1","2",90.75,0
"1",35,3,1,1,1,"1","1",75.35,0
"1",38,1,2,2,2,"2","2",20.25,0
"1",18,1,2,2,2,"3","1",20.05,0
"1",4,1,2,2,2,"1","1",19.6,0
"1",27,1,1,1,1,"1","2",53.8,0
"1",41,1,3,3,1,"2","1",70.2,0
"1",50,1,3,3,3,"2","1",75.5,0
"1",72,1,2,2,2,"3","1",20.35,0
"1",70,3,2,2,2,"2","1",26.05,0
"1",44,1,2,2,2,"2","1",20.6,0
"1",2,1,3,1,1,"1","2",75.7,0
"1",34,1,2,2,2,"2","2",20.1,0
"2",72,3,2,2,2,"3","1",24.3,0
"1",71,3,2,2,2,"3","2",24.5,6
"1",64,3,1,3,3,"3","2",110.5,0
"1",72,3,2,2,2,"3","2",25.25,0
"1",1,3,1,1,1,"1","2",74.25,0
"2",29,1,3,1,3,"2","1",90.1,0
"1",23,1,3,1,3,"2","2",68.75,0
"1",52,1,2,2,2,"3","1",19.2,1
"2",25,3,1,1,3,"1","2",89.7,2
"1",64,3,3,3,3,"3","2",115.1,0
"2",16,3,1,3,3,"1","2",96.4,0
"2",1,1,1,1,1,"1","2",69.5,0
"1",24,3,1,3,3,"1","2",99.65,0
"1",2,3,1,3,1,"1","2",91.45,0
"1",34,1,3,3,3,"3","1",84.75,0
"2",36,3,1,1,3,"1","2",85.25,0
"1",53,3,1,3,3,"2","2",78.75,0
"1",47,1,2,2,2,"3","1",20.25,0
"1",72,1,2,2,2,"3","1",19.9,0
"1",72,3,3,1,3,"3","2",97.75,0
"1",1,1,2,2,2,"1","1",19.4,0
"1",9,3,1,1,3,"1","2",83.3,0
"1",8,1,1,3,1,"1","2",80.1,0
"2",45,1,3,1,3,"2","1",62.7,5
"1",7,1,1,3,3,"1","2",100.4,0
"1",71,3,2,2,2,"3","2",24.45,0
"2",41,1,1,3,3,"2","2",101.1,0
"1",67,2,3,3,3,"3","1",50.9,4
"1",69,3,3,1,3,"2","2",107.2,0
"2",70,3,3,3,3,"3","2",92.2,0
"1",25,3,2,2,2,"2","1",25.3,0
"1",72,3,3,3,3,"3","1",113.4,0
"1",34,2,1,3,1,"3","2",40.55,0
"1",65,3,2,2,2,"3","1",26,0
"1",70,3,3,3,3,"3","2",111.95,0
"1",72,2,3,3,3,"3","2",53.8,0
"1",35,1,1,3,3,"2","2",72.1,0
"1",13,3,3,3,3,"1","1",98.15,0
"1",12,3,3,3,3,"2","1",78.85,0
"1",62,1,3,3,1,"2","2",70.75,0
"1",25,1,3,3,3,"1","2",76.15,0
"1",52,2,3,1,1,"3","1",39.1,0
"2",8,1,1,1,1,"1","2",69.95,0
"1",2,1,2,2,2,"1","1",20.05,0
"1",56,1,2,2,2,"3","1",20.05,0
"1",12,1,2,2,2,"1","1",19.45,0
"1",47,3,2,2,2,"2","1",26.9,0
"2",2,1,2,2,2,"1","1",19.2,0
"1",18,1,1,1,1,"1","2",50,0
"1",8,1,3,3,1,"1","2",60,0
"1",45,3,3,1,1,"1","2",84.55,0
"1",3,1,1,1,1,"1","1",45.45,0
"1",38,1,2,2,2,"2","1",20.05,0
"1",72,3,3,3,3,"3","2",115.55,0
"1",46,3,3,1,3,"1","2",93.7,2
"1",71,3,3,3,1,"3","2",99,0
"1",66,2,1,3,3,"3","1",50.55,0
"2",25,3,1,3,3,"1","1",105.95,3
"1",18,3,1,3,3,"2","2",82,1
"1",13,3,2,2,2,"3","2",25,0
"1",65,3,3,3,3,"3","1",91.55,0
"1",60,3,1,3,1,"1","2",95.75,5
"1",15,1,2,2,2,"3","1",19.35,0
"1",72,3,2,2,2,"3","1",24.85,0
"1",30,3,1,3,3,"1","2",94.05,3
"1",42,1,1,3,3,"3","2",100.4,3
"1",71,3,2,2,2,"3","1",25,0
"1",1,1,1,1,3,"1","2",54.75,0
"2",39,3,1,3,3,"1","2",95.65,1
"1",35,1,2,2,2,"1","1",19.25,0
"1",53,1,1,3,3,"1","2",108.25,0
"1",1,3,1,3,3,"1","2",94.6,0
"2",31,1,1,3,3,"1","2",98.9,5
"1",48,1,2,2,2,"3","1",20.15,0
"2",30,3,1,3,3,"1","2",101.3,0
"1",10,1,2,2,2,"1","1",20,0
"1",12,3,1,3,3,"1","2",105.3,0
"2",57,1,3,3,1,"3","1",69.85,0
"1",58,1,3,3,1,"1","2",65.25,3
"1",37,1,2,2,2,"3","1",19.8,0
"1",44,1,2,2,2,"1","1",19.6,0
"1",27,1,2,2,2,"2","1",20.05,0
"1",8,1,1,1,1,"1","1",49.4,0
"2",3,3,1,1,1,"1","2",76.05,0
"2",25,1,1,1,3,"1","1",88.4,0
"1",57,3,1,3,3,"1","2",100.6,0
"1",12,1,2,2,2,"1","1",19.45,0
"1",62,1,2,2,2,"3","1",20.3,0
"1",65,3,1,3,3,"3","2",107.65,0
"1",71,3,1,3,3,"3","2",80.45,0
"1",21,1,1,3,1,"2","2",58.85,0
"1",71,3,3,3,3,"2","2",109.6,3
"1",7,1,1,1,1,"1","2",75.15,0
"1",72,1,3,1,3,"3","2",73,0
"1",1,1,1,1,1,"1","1",70.1,0
"1",72,3,1,1,3,"3","2",98.65,0
"1",64,3,1,3,3,"2","2",111.45,0
"1",72,3,3,3,3,"3","2",114.9,0
"1",29,3,1,3,3,"1","1",100.55,0
"1",13,1,2,2,2,"3","2",20.4,0
"1",31,3,3,3,3,"1","1",104.35,0
"2",1,1,1,1,1,"1","2",69.75,0
"1",7,2,3,1,1,"1","2",34.5,0
"1",61,3,1,3,3,"1","2",105.55,6
"1",39,2,1,1,1,"1","1",30.1,0
"1",10,1,1,1,1,"1","2",70.3,0
"1",14,3,1,3,3,"1","1",80.45,0
"1",1,3,1,1,1,"1","2",80.2,0
"1",67,3,3,1,3,"2","2",94.35,8
"1",72,3,3,3,3,"3","2",91.35,0
"1",6,1,1,1,1,"1","2",44.6,0
"1",1,1,2,2,2,"1","2",19.6,0
"1",25,1,2,2,2,"2","1",19.9,0
"2",33,3,1,3,3,"1","2",110.45,3
"1",18,1,3,3,1,"1","2",68.35,0
"1",71,1,1,3,3,"3","2",79.1,0
"2",28,3,1,1,1,"2","2",51,2
"1",2,3,3,1,1,"1","1",80.55,0
"1",17,3,1,1,1,"1","2",66.7,0
"1",56,3,3,1,1,"1","2",86.4,0
"1",60,2,3,1,3,"2","1",50.05,0
"1",33,3,2,2,2,"3","1",25.7,0
"1",1,1,3,1,1,"1","2",83.4,0
"1",2,1,1,1,1,"1","1",70.7,0
"1",63,3,3,1,1,"3","2",84.65,0
"2",7,3,1,3,3,"1","2",99.25,0
"1",55,1,1,1,3,"3","2",64.75,0
"1",65,3,3,3,1,"2","2",100.15,0
"1",1,1,1,3,1,"1","2",84.8,0
"1",63,3,2,2,2,"3","1",25.25,0
"2",70,3,3,3,3,"3","2",113,0
"1",36,2,3,1,1,"3","1",40.65,0
"1",52,1,1,3,3,"2","2",105,6
"1",22,3,3,1,1,"1","2",54.45,0
"1",22,1,1,1,3,"1","2",94.95,0
"2",5,1,3,1,1,"1","1",59.9,0
"1",47,1,1,1,3,"1","2",85.3,3
"1",33,3,1,1,3,"1","2",83.35,2
"1",18,2,1,1,1,"1","2",33.5,3
"1",1,1,2,2,2,"1","1",19.8,0
"1",56,1,1,3,3,"3","2",81.8,4
"1",2,1,2,2,2,"1","2",20,0
"1",35,3,3,1,1,"1","2",59.6,0
"1",64,3,2,2,2,"3","1",25,0
"1",15,3,3,1,1,"1","2",84.35,0
"1",24,1,1,3,3,"1","2",90.35,2
"1",1,1,1,1,3,"1","1",55.55,0
"1",70,1,3,3,3,"3","1",75.35,0
"1",1,1,1,3,3,"1","2",90.75,0
"1",4,3,1,3,1,"1","1",89.6,2
"1",39,1,1,1,3,"2","1",59.3,0
"1",29,3,3,1,3,"1","2",66.1,0
"1",14,1,2,2,2,"3","1",18.8,0
"1",61,3,3,3,3,"3","1",86.45,0
"1",13,1,3,1,1,"1","2",52.1,0
"1",66,2,3,1,1,"3","2",47.4,0
"1",2,2,1,3,3,"1","2",49.25,0
"1",59,3,3,3,3,"2","2",109.15,1
"1",62,3,3,3,1,"2","2",94.95,0
"2",33,1,3,1,3,"2","2",93.55,0
"1",66,1,1,3,3,"3","2",79.5,0
"1",72,3,3,3,3,"3","1",115.05,0
"1",1,1,2,2,2,"1","1",19.75,0
"1",19,3,3,1,3,"1","2",95.15,1
"1",51,3,3,3,1,"2","2",95.15,0
"1",63,3,1,3,3,"1","1",105.4,0
"1",27,1,2,2,2,"2","1",20.1,0
"1",22,3,3,3,3,"1","2",101.35,2
"2",4,1,2,2,2,"1","1",20.05,0
"1",42,1,2,2,2,"3","1",20.7,0
"1",29,1,2,2,2,"2","1",20.35,0
"1",4,1,1,1,1,"1","2",70.05,0
"1",30,1,2,2,2,"2","1",19.7,0
"1",4,3,1,1,1,"1","2",74.65,0
"1",71,1,3,3,3,"3","1",85.45,0
"1",46,2,3,1,1,"3","1",40.4,0
"1",4,3,1,1,1,"1","1",50.4,0
"1",7,3,3,1,1,"1","2",79.65,0
"1",69,3,1,3,3,"2","2",105.2,0
"1",72,3,3,3,1,"3","1",100.65,0
"2",19,3,1,1,1,"1","2",79.85,0
"1",28,1,1,1,3,"1","1",91,0
"1",5,3,1,1,1,"1","2",78.75,0
