"gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","numAdminTickets","numTechTickets","Churn","predicted_probability","y"
"2","1","2","1",5,"1","2","1","1","1","1","1","1","1","1","2","3",24.95,100.4,0,0,"2",0.638860815135606,"0"
"1","1","2","2",67,"2","3","1","3","1","1","1","3","3","3","2","3",75.5,5229.45,0,0,"1",0.000410613733975527,"0"
"2","1","1","1",1,"2","1","1","1","1","1","1","1","1","1","1","4",44.45,44.45,0,0,"1",0.434357923534163,"0"
"2","1","2","1",40,"1","2","1","3","3","3","1","1","1","2","2","3",42.35,1716.45,0,5,"2",0.94028380916078,"0"
"2","1","2","2",41,"2","3","1","3","3","3","1","3","1","1","2","2",74.55,3023.55,0,0,"1",0.0141565565408022,"0"
"2","1","1","1",1,"2","3","2","1","1","1","1","1","1","1","2","3",75.3,75.3,0,0,"2",0.830715815169991,"0"
"2","1","1","1",51,"2","3","2","3","3","1","1","3","1","2","2","3",94.8,4837.6,0,4,"2",0.797415100474303,"0"
"2","1","2","2",42,"1","2","1","3","1","3","3","3","1","3","1","2",48.15,2032.3,0,0,"1",0.00138296356073274,"0"
"2","1","2","2",23,"2","1","3","2","2","2","2","2","2","2","1","4",19.65,436.9,0,0,"1",0.016717527572258,"0"
"1","2","1","1",1,"2","1","2","1","1","1","1","1","1","1","2","3",70.55,70.55,0,0,"2",0.836618725205167,"0"
"1","1","1","1",1,"2","1","3","2","2","2","2","2","2","1","1","4",20.15,20.15,1,0,"1",0.223738034933973,"0"
"1","1","1","1",56,"2","3","2","3","3","1","1","3","3","1","2","2",106.6,5893.95,0,0,"1",0.0133073917269858,"0"
"2","1","1","2",15,"2","3","2","1","3","1","1","3","1","1","2","3",91,1430.05,0,0,"1",0.467063662162766,"0"
"2","1","2","2",12,"2","3","3","2","2","2","2","2","2","3","2","1",25.4,313,1,0,"1",0.0200546191002886,"0"
"1","1","2","2",54,"2","1","1","3","1","3","3","1","3","3","1","1",69.95,3871.85,3,0,"1",0.000321240731773397,"0"
"1","1","1","1",7,"2","1","1","1","1","1","1","3","3","1","2","3",66.85,458.1,0,0,"1",0.469294811785437,"0"
"1","1","2","2",33,"2","3","2","1","1","1","1","1","3","1","1","2",86.15,2745.7,0,0,"2",0.138357275900425,"0"
"2","1","2","2",16,"2","1","3","2","2","2","2","2","2","1","1","3",20.15,341.35,0,0,"1",0.092624452812749,"0"
"1","1","1","2",21,"2","1","1","3","1","3","1","1","3","2","1","4",64.85,1336.8,0,0,"1",0.0276397852735065,"0"
"2","2","2","1",30,"2","3","1","1","1","3","1","3","3","3","1","3",74.85,2181.75,0,0,"1",0.0119970167824386,"0"
"2","1","1","1",3,"2","1","1","1","1","1","3","1","1","1","2","4",50.5,147.75,0,0,"1",0.399371185907912,"0"
"2","1","1","1",11,"2","1","2","1","1","3","1","1","1","1","1","3",72.9,818.45,0,0,"1",0.507001620086217,"0"
"1","1","1","1",62,"2","3","2","3","3","3","3","3","3","2","2","2",115.05,7133.45,0,0,"1",0.0023813680046021,"0"
"2","1","1","1",18,"2","1","3","2","2","2","2","2","2","1","1","3",19,348.8,0,0,"1",0.0941975870705783,"0"
"2","1","1","2",6,"2","1","3","2","2","2","2","2","2","1","1","4",19.55,128.6,0,0,"1",0.146273353250756,"0"
"1","1","1","1",46,"2","3","2","1","1","3","1","3","3","2","2","3",101.1,4674.4,3,0,"1",0.034205882446957,"0"
"2","1","1","1",21,"2","3","2","1","1","1","1","1","3","1","2","3",84.1,1737.45,0,0,"1",0.485570678193047,"0"
"2","1","1","1",68,"2","3","3","2","2","2","2","2","2","3","2","1",24.15,1498.85,0,0,"1",0.000251170683523328,"0"
"1","1","1","1",1,"2","3","1","1","1","1","1","1","1","1","2","3",50.1,50.1,0,0,"1",0.696472405165636,"0"
"1","1","2","1",25,"2","1","2","1","1","3","1","1","1","1","2","3",74.6,1797.75,0,0,"1",0.302219965871994,"0"
"1","1","1","2",24,"2","1","3","2","2","2","2","2","2","3","1","4",19.75,498.1,0,0,"1",0.00393226683527161,"0"
"1","1","2","1",30,"2","3","2","1","1","1","1","1","3","1","2","3",85,2624.25,0,0,"2",0.310754745199525,"0"
"1","1","1","1",2,"2","1","2","1","1","1","1","1","3","1","1","3",80.55,184.1,0,0,"2",0.716090218533054,"0"
"2","1","2","1",51,"2","3","2","1","3","3","1","3","3","2","2","1",106.8,5498.8,0,0,"1",0.0129114474618451,"0"
"1","1","2","2",57,"2","3","1","3","1","3","3","3","3","3","2","3",84.5,4845.4,5,0,"1",0.000479917842808333,"0"
"1","1","1","1",15,"2","3","3","2","2","2","2","2","2","3","1","1",25.05,369.1,0,0,"1",0.0154401028312517,"0"
"1","1","2","2",72,"2","1","1","3","3","3","3","3","3","3","2","1",83.7,6096.9,0,0,"1",7.77689268206463e-05,"0"
"1","1","1","1",2,"2","1","2","1","1","3","1","1","1","1","2","3",75.8,160.75,0,0,"2",0.745950816140598,"0"
"2","1","2","1",28,"2","3","2","1","3","3","1","3","1","1","1","2",96.6,2684.35,0,0,"1",0.113296896041427,"0"
"2","2","2","1",29,"2","3","2","1","1","3","1","3","3","1","2","3",98.5,3004.15,0,4,"2",0.993553746141355,"0"
"2","1","2","2",70,"2","1","2","3","3","3","3","3","1","3","2","2",101.1,6994.8,0,0,"1",0.000153839370607181,"0"
"1","1","1","1",13,"2","1","3","2","2","2","2","2","2","2","1","4",20.2,273.25,0,0,"1",0.0460569068316528,"0"
"1","2","2","1",59,"2","3","2","3","3","3","3","1","1","2","2","3",94.05,5483.9,0,5,"1",0.887727201051257,"0"
"2","2","2","1",13,"2","3","2","1","1","1","1","3","3","1","2","3",95.25,1233.65,0,0,"2",0.675717159408101,"0"
"2","2","2","1",7,"2","3","2","1","1","1","1","1","1","1","2","4",74.4,527.9,0,0,"2",0.721089850423379,"0"
"1","1","2","1",62,"2","1","1","3","1","3","3","3","3","3","1","4",81,4985.9,0,2,"1",0.00268530774796189,"0"
"1","1","1","1",21,"2","1","1","3","1","3","3","1","1","2","2","3",60.25,1258.35,0,0,"1",0.0473802137630537,"0"
"1","1","1","1",2,"2","1","1","1","1","3","1","1","3","1","1","3",60.85,111.4,0,0,"1",0.46260188399269,"0"
"1","1","1","1",1,"2","1","1","1","1","1","1","1","1","1","1","2",43.95,43.95,0,0,"1",0.47720919181511,"0"
"2","1","1","1",4,"2","1","2","1","1","3","1","1","3","1","1","3",86.05,308.1,3,0,"1",0.571882199256912,"0"
"1","1","1","1",19,"2","1","3","2","2","2","2","2","2","2","1","2",20.25,383.65,1,0,"1",0.0285655637425414,"0"
"1","1","1","1",30,"2","1","2","1","1","1","3","3","1","1","1","3",85.15,2555.9,0,0,"2",0.163383252433487,"0"
"2","1","2","2",67,"2","1","3","2","2","2","2","2","2","3","2","2",19.4,1284.2,0,0,"1",0.000141596684655929,"0"
"2","2","2","1",72,"2","3","2","3","3","3","1","1","3","3","2","2",102.65,7550.3,1,0,"1",0.00029089121695393,"0"
"2","1","2","1",53,"2","1","3","2","2","2","2","2","2","3","1","2",19.9,1110.05,0,0,"1",0.000349349364855037,"0"
"1","1","1","1",5,"2","1","3","2","2","2","2","2","2","2","1","3",19.55,99.6,0,0,"1",0.124330663463074,"0"
"2","2","2","1",71,"2","1","2","1","3","3","3","1","3","3","2","2",95.5,6707.15,0,0,"1",0.000359300062190656,"0"
"1","1","2","2",50,"2","3","1","1","3","3","3","3","3","2","2","2",84.15,4164.4,0,0,"1",0.00426842720029389,"0"
"2","1","2","2",56,"2","3","2","1","1","3","3","3","3","3","2","3",103.2,5873.75,0,0,"1",0.00267766964956597,"0"
"2","1","1","1",2,"2","1","1","1","1","1","3","1","1","1","2","2",50.2,109.25,4,0,"1",0.385774354613229,"0"
"1","2","1","1",2,"2","3","2","1","1","3","1","1","3","1","2","3",88.55,179.25,0,0,"2",0.846307876123936,"0"
"2","1","2","2",24,"2","3","1","3","1","1","1","1","1","1","1","3",54.75,1338.15,0,0,"2",0.101670680549766,"0"
"2","1","2","2",46,"2","1","3","2","2","2","2","2","2","3","1","2",19.95,862.4,0,0,"1",0.000572917236826631,"0"
"2","1","2","1",71,"2","3","2","3","3","3","3","3","3","3","2","3",116.25,8564.75,0,0,"1",0.000281062951821463,"0"
"1","1","1","1",29,"1","2","1","1","1","1","3","1","1","1","2","3",31.2,926.2,0,2,"1",0.787161735169966,"0"
"2","1","2","2",69,"2","3","3","2","2","2","2","2","2","3","1","1",24.45,1718.2,0,0,"1",0.000144413332403972,"0"
"2","1","2","1",71,"2","3","1","1","3","3","3","3","3","3","1","2",84.2,5956.85,0,0,"1",0.00011663098288325,"0"
"1","2","1","1",1,"2","1","2","1","1","1","1","3","3","1","2","3",91.3,91.3,0,1,"2",0.951099520895096,"0"
"2","2","2","1",56,"2","1","1","3","3","3","3","3","3","3","2","1",85.65,4824.45,0,5,"1",0.317479073053595,"0"
"2","1","1","2",56,"2","1","3","2","2","2","2","2","2","2","2","4",21.2,1238.65,0,0,"1",0.00150963738755654,"0"
"2","1","1","1",1,"2","1","2","1","1","1","1","3","1","1","2","3",79.5,79.5,5,0,"2",0.73412165169272,"0"
"1","1","2","1",28,"2","3","3","2","2","2","2","2","2","2","1","4",25.55,672.2,0,0,"1",0.0174469475509483,"0"
"1","1","2","2",19,"2","1","3","2","2","2","2","2","2","1","1","4",20.2,382.2,0,0,"1",0.0560129400612902,"0"
"2","1","2","1",66,"2","3","1","1","1","1","3","1","3","1","1","3",63.85,4264.6,3,0,"1",0.00436344290310669,"0"
"1","1","2","2",17,"2","3","1","1","1","3","3","1","1","2","2","4",61.95,1070.7,0,0,"1",0.083699624096827,"0"
"2","1","2","2",52,"2","3","3","2","2","2","2","2","2","3","1","4",25.75,1345.85,0,0,"1",0.000436687239538633,"0"
"1","1","1","1",19,"2","1","1","1","3","1","1","3","1","2","1","3",58.2,1045.25,0,0,"1",0.0750375746326717,"0"
"1","1","1","1",36,"2","1","1","3","3","3","3","3","3","2","1","1",85.85,3003.55,0,0,"1",0.00538863724346893,"0"
"2","2","2","1",7,"2","1","2","1","1","1","1","1","1","1","2","4",70.1,467.55,0,0,"2",0.647957429988385,"0"
"2","1","2","2",72,"2","3","2","3","3","3","3","1","3","2","2","2",104.9,7537.5,0,0,"1",0.000857192942301622,"0"
"2","1","2","2",67,"2","3","2","3","3","3","1","3","3","2","2","3",111.3,7482.1,0,7,"2",0.980704551978579,"0"
"2","2","1","1",34,"2","1","2","1","3","3","1","3","3","2","2","3",99.85,3343.15,0,0,"1",0.0629081584950934,"0"
"2","2","2","1",57,"2","3","2","1","3","3","1","1","3","1","2","1",95.25,5427.05,0,6,"2",0.993359718246665,"0"
"1","1","2","1",7,"2","1","2","1","1","3","1","3","1","1","2","3",86.25,587.1,0,1,"2",0.879996883920153,"0"
"1","2","2","1",1,"2","3","2","1","1","3","1","3","3","1","2","3",100.8,100.8,4,0,"2",0.802364622094572,"0"
"2","1","2","1",8,"2","1","3","2","2","2","2","2","2","1","2","1",19.55,161.15,0,0,"1",0.208825547912618,"0"
"1","1","1","1",69,"2","3","2","1","1","3","3","3","3","3","1","3",104,7028.5,0,0,"1",0.000814534706569502,"0"
"1","1","2","1",50,"2","3","2","3","1","3","1","3","3","2","2","4",104.4,5232.9,0,0,"1",0.0114760197924294,"0"
"2","1","1","1",10,"2","1","3","2","2","2","2","2","2","2","1","4",19.5,225.85,0,0,"1",0.0545483323266038,"0"
"1","1","2","2",12,"2","3","3","2","2","2","2","2","2","3","1","2",25.25,274.7,2,0,"1",0.0127166118188786,"0"
"1","1","1","1",14,"2","1","2","1","3","1","1","1","3","1","2","3",86.3,1180.95,3,1,"2",0.748362969557952,"0"
"1","1","2","1",70,"1","2","1","3","1","3","3","1","3","3","2","1",49.85,3370.2,0,0,"1",0.00025466308527113,"0"
"1","2","1","1",64,"2","3","2","3","1","3","3","3","3","1","2","1",108.95,7111.3,0,0,"1",0.0116536770089435,"0"
"1","1","2","2",66,"2","3","1","3","3","3","3","3","3","3","1","2",89.9,5958.85,0,0,"1",9.94922882657512e-05,"0"
"1","1","2","2",71,"2","1","1","3","1","3","3","3","3","3","2","2",82,5999.85,0,0,"1",9.24071142858951e-05,"0"
"2","2","1","1",20,"2","1","2","1","1","1","1","3","3","1","1","3",89.95,1648.45,0,0,"1",0.398799492222196,"0"
"2","1","2","1",72,"2","1","1","3","3","1","3","3","3","3","2","1",79.35,5753.25,0,0,"1",9.09190340391654e-05,"0"
"1","1","2","2",71,"2","1","1","3","3","3","3","1","1","3","1","2",64.05,4492.9,0,0,"1",5.36461977362689e-05,"0"
"2","1","2","2",38,"2","3","2","1","1","3","1","3","3","1","2","2",101.15,3956.7,0,0,"1",0.0949561180968401,"0"
"1","1","1","1",28,"2","3","2","1","3","1","1","1","3","1","2","3",89.95,2625.55,0,2,"2",0.868723083069188,"0"
"2","2","2","1",17,"2","1","2","1","3","1","1","1","1","1","2","3",76.45,1233.4,0,0,"2",0.426196166270513,"0"
"2","1","1","1",33,"1","2","1","1","3","1","1","3","1","2","2","3",39.1,1309,0,0,"1",0.0495371539462146,"0"
"1","1","2","2",23,"1","2","1","3","1","1","3","1","1","3","1","4",34.6,813.45,0,1,"1",0.033908344236094,"0"
"2","1","2","2",58,"2","1","3","2","2","2","2","2","2","2","2","3",19.55,1108.8,3,0,"1",0.0016335364286698,"0"
"1","2","2","1",70,"2","3","2","1","3","1","3","3","3","3","2","1",104.45,7349.35,0,0,"1",0.000875091605978607,"0"
"2","1","2","1",4,"2","1","2","1","1","1","1","1","1","1","1","3",70.5,294.2,0,0,"1",0.656204049034694,"0"
"2","1","2","2",45,"2","1","3","2","2","2","2","2","2","3","1","4",20.35,929.2,0,0,"1",0.000579871775247084,"0"
"2","1","1","1",10,"2","1","2","1","1","1","1","1","1","1","2","3",70,740,0,0,"2",0.6329203549193,"0"
"2","1","2","2",36,"2","1","3","2","2","2","2","2","2","3","1","2",19.45,754.5,0,0,"1",0.0013372062325741,"0"
"2","1","1","1",54,"2","1","1","3","3","1","3","3","1","1","2","4",69.9,3883.3,0,4,"1",0.533610024752349,"0"
"2","1","2","2",23,"2","3","1","1","3","1","3","1","1","3","1","4",59.7,1414.2,0,0,"1",0.00692886362886309,"0"
"1","1","2","2",41,"2","3","1","3","3","3","1","3","1","2","2","2",78.35,3211.2,0,0,"1",0.00583690002879356,"0"
"2","2","1","1",5,"2","1","2","1","1","1","1","1","1","1","2","4",71.45,371.6,5,0,"1",0.627060265073806,"0"
"2","1","2","2",27,"1","2","1","1","3","3","1","1","3","2","2","2",45.85,1246.4,3,0,"1",0.0337387682945186,"0"
"1","1","1","1",1,"2","1","2","1","1","1","3","3","3","1","2","3",95.85,95.85,5,0,"1",0.682389695166777,"0"
"1","1","2","2",67,"1","2","1","3","1","1","3","1","1","3","1","2",35.7,2545.7,0,3,"1",0.0162165091205386,"0"
"1","2","2","2",72,"2","3","1","3","3","3","3","3","3","3","2","2",89.55,6448.85,0,1,"1",0.00046506399016258,"0"
"1","1","2","2",56,"2","3","3","2","2","2","2","2","2","3","2","2",24.95,1468.9,0,2,"1",0.00915758874273275,"0"
"2","1","2","2",44,"2","3","3","2","2","2","2","2","2","2","1","3",24.85,1013.6,0,0,"1",0.0059395704849123,"0"
"1","2","2","1",66,"2","3","2","1","3","1","1","3","3","1","2","3",100.8,6690.75,4,0,"1",0.0147275920813996,"0"
"1","1","1","1",34,"2","3","1","3","3","1","3","1","1","2","2","4",64.4,2088.75,0,5,"2",0.945586400972601,"0"
"1","1","2","1",69,"2","3","2","1","1","3","3","3","3","3","1","1",105.35,7240.65,1,0,"1",0.000603215828143396,"0"
"1","1","2","2",1,"2","3","2","3","1","3","1","3","3","1","2","3",102.45,102.45,0,0,"2",0.696422849994571,"0"
"1","1","1","1",40,"2","1","3","2","2","2","2","2","2","3","1","2",19.65,830.25,0,0,"1",0.00120716243492153,"0"
"2","1","2","2",30,"2","3","1","3","1","1","1","1","1","1","2","1",54.45,1588.7,0,0,"1",0.0770002148879352,"0"
"1","1","1","1",11,"2","1","1","1","1","1","3","3","3","1","1","4",70.5,829.3,0,0,"1",0.202958885790903,"0"
"1","1","1","1",15,"2","1","3","2","2","2","2","2","2","2","1","2",20.1,302.45,5,0,"1",0.0324233906384187,"0"
"2","1","1","1",11,"2","1","1","1","1","3","1","3","3","1","2","3",69.35,712.25,0,0,"1",0.342865703280087,"0"
"1","1","2","2",64,"2","1","3","2","2","2","2","2","2","2","1","1",19.8,1336.65,0,0,"1",0.000800793552337403,"0"
"2","2","2","1",72,"2","1","1","3","3","3","3","3","1","3","1","1",74.4,5360.75,0,0,"1",7.34221895284963e-05,"0"
"2","2","2","1",72,"2","3","2","3","3","3","3","1","1","3","2","1",93.05,6735.05,5,0,"1",0.000277452951343598,"0"
"1","1","1","2",1,"2","1","1","3","1","1","1","1","1","1","1","4",51.2,51.2,0,0,"1",0.293408850525907,"0"
"1","1","1","2",15,"2","1","1","3","3","3","3","1","1","2","1","2",65.6,1010,0,0,"1",0.0248047420755993,"0"
"1","1","1","1",60,"2","3","1","1","1","3","3","3","3","2","1","2",80.55,4847.05,0,0,"1",0.00223356482891462,"0"
"2","1","1","1",56,"2","1","1","3","1","3","1","1","1","2","1","4",52.7,3019.7,0,0,"1",0.00174091234200869,"0"
"1","1","1","1",8,"2","1","3","2","2","2","2","2","2","3","1","4",20.85,161.65,5,0,"1",0.011801373883082,"0"
"1","1","1","1",3,"2","1","2","1","1","3","3","1","1","1","1","2",80.1,217.55,0,0,"2",0.527474271072052,"0"
"1","1","2","1",49,"2","3","1","1","1","1","1","1","1","1","2","2",52.15,2583.75,0,0,"1",0.0261216210928473,"0"
"1","1","1","1",2,"2","1","2","1","1","1","1","3","1","1","2","3",80.2,146.05,0,0,"2",0.779298964530077,"0"
"1","1","1","1",6,"2","1","2","3","3","3","3","1","3","1","2","1",98.15,567.45,0,0,"2",0.363345383035893,"0"
"2","1","1","1",70,"2","3","2","3","3","3","3","3","3","3","2","1",114.95,7711.25,0,0,"1",0.000295514520320931,"0"
"2","1","1","1",12,"2","3","2","1","3","3","3","3","3","1","2","4",112.95,1384.75,0,0,"2",0.318642076300628,"0"
"2","2","2","1",52,"2","1","2","3","1","3","3","3","3","2","2","1",104.45,5481.25,0,4,"1",0.727732188824836,"0"
"1","1","2","1",72,"2","3","2","3","3","3","3","3","3","3","2","2",113.65,8124.2,0,0,"1",0.000226252097248929,"0"
"1","1","1","1",40,"2","1","3","2","2","2","2","2","2","3","2","1",20.6,827.3,0,0,"1",0.00194513423399422,"0"
"1","1","1","1",1,"2","1","2","1","1","1","1","1","1","1","1","4",70.9,70.9,0,0,"2",0.655395176523404,"0"
"1","2","1","1",3,"2","1","2","1","1","3","1","3","1","1","2","3",86.85,220.95,1,0,"2",0.756067093278594,"0"
"1","2","1","1",40,"2","1","2","1","1","1","1","3","3","1","2","3",91.55,3673.6,0,0,"1",0.15280553753191,"0"
"2","1","1","2",1,"2","1","1","1","1","3","1","1","1","1","2","3",49.85,49.85,0,0,"1",0.537464260920945,"0"
"2","1","2","1",30,"2","1","3","2","2","2","2","2","2","2","1","2",19.8,576.65,0,0,"1",0.010747341639829,"0"
"2","1","2","2",23,"2","1","2","3","1","1","3","3","3","1","2","3",99.85,2331.3,0,4,"2",0.985218534455935,"0"
"2","1","2","2",1,"2","3","2","1","1","1","1","1","1","1","2","3",74.5,74.5,0,0,"2",0.815113957135734,"0"
"1","2","2","1",44,"2","3","2","1","1","3","3","3","3","1","1","3",104.15,4495.65,0,0,"1",0.0782368992949363,"0"
"2","1","1","1",65,"2","3","2","1","3","3","3","3","3","1","2","3",109.15,6941.2,0,6,"2",0.982443133183086,"0"
"1","2","1","1",7,"2","1","1","3","1","1","1","1","1","1","2","3",48.2,340.35,0,0,"1",0.450764080721067,"0"
"2","2","1","1",72,"2","3","3","2","2","2","2","2","2","3","2","2",25.1,1789.9,0,0,"1",0.000186469790738122,"0"
"1","2","1","1",8,"2","3","2","1","1","1","3","3","3","1","2","2",100.15,908.55,5,0,"1",0.61203441542755,"0"
"1","1","1","1",16,"2","3","1","1","1","3","1","1","3","1","2","2",65.2,1043.35,0,2,"2",0.868912411031377,"0"
"2","2","2","2",66,"2","3","2","1","1","3","1","3","3","1","2","2",99.5,6822.15,0,5,"2",0.950427569278845,"0"
"2","1","1","1",1,"2","1","2","1","1","1","1","1","1","1","2","4",71.55,71.55,0,0,"2",0.698263442487644,"0"
"2","1","1","2",3,"2","1","1","3","1","3","1","1","1","1","1","4",55.9,157.55,0,0,"1",0.209522020992517,"0"
"2","1","2","1",53,"2","3","2","3","1","3","1","1","3","1","1","3",93.9,5029.2,0,5,"2",0.966491421774114,"0"
"2","2","2","1",8,"2","1","1","1","1","3","3","1","3","1","2","2",64.4,581.7,0,0,"1",0.321075181912836,"0"
"2","2","2","1",69,"2","3","2","1","3","3","3","3","3","3","2","1",108.4,7318.2,0,7,"2",0.946030811394492,"0"
"1","1","1","1",5,"2","1","2","1","3","1","1","3","1","1","2","4",85.3,420.45,0,0,"1",0.550674550086844,"0"
"1","1","2","2",72,"2","3","2","3","1","3","3","3","3","3","1","4",107.45,7576.7,0,0,"1",0.000227366525885126,"0"
"1","1","2","1",13,"1","2","1","1","1","3","1","3","3","1","2","1",48.75,633.4,0,1,"2",0.746617014041415,"0"
"1","1","1","1",4,"2","3","2","1","1","1","1","3","1","1","2","3",85.65,321.65,0,0,"2",0.800617956547904,"0"
"1","1","2","2",54,"2","3","1","3","3","3","3","3","3","3","1","2",91.3,4965,0,0,"1",0.000254374993034114,"0"
"2","1","2","1",72,"2","3","1","1","3","3","3","3","3","3","1","1",85.95,6151.9,0,0,"1",0.000121782969171553,"0"
"2","1","1","1",12,"2","3","2","1","3","3","1","3","3","1","2","3",106.7,1253.9,0,2,"2",0.943472956662027,"0"
"2","1","1","1",1,"1","2","1","1","1","1","1","1","1","1","2","3",25.15,25.15,0,0,"2",0.721032237365755,"0"
"2","2","1","1",1,"2","1","1","1","1","1","1","1","1","1","1","3",45.2,45.2,5,0,"1",0.526071733165606,"0"
"1","1","2","1",54,"2","3","2","1","3","3","3","3","3","2","1","3",110.35,5893.15,0,5,"2",0.911297354808351,"0"
"2","1","2","2",69,"2","3","2","1","1","3","1","1","1","3","2","2",79.2,5420.65,5,0,"1",0.00067604666848311,"0"
"1","1","1","1",48,"2","1","1","3","3","1","1","1","1","3","1","2",55.5,2627.35,0,0,"1",0.000615661903975901,"0"
"1","1","2","2",48,"2","3","2","3","3","1","1","3","3","2","2","2",103.25,5037.55,0,3,"2",0.456679409498681,"0"
"1","1","2","1",8,"2","3","2","1","1","1","3","1","3","1","2","3",90.25,743.75,0,0,"1",0.681267268332853,"0"
"2","1","2","2",71,"2","3","1","3","3","3","3","3","3","3","2","4",91.25,6589.6,0,0,"1",7.36529223179173e-05,"0"
"2","1","1","1",2,"2","1","1","3","1","1","1","1","1","1","2","3",47.8,92.45,0,0,"2",0.467039752307317,"0"
"2","1","2","1",67,"2","1","2","3","3","1","1","3","3","2","2","2",100.9,6733.15,0,0,"1",0.001504540390718,"0"
"2","1","2","2",34,"2","3","2","1","3","1","1","3","3","1","2","1",97.7,3410,1,0,"1",0.134523464524657,"0"
"1","1","1","1",3,"2","1","2","1","1","1","1","1","1","1","2","3",69.85,199.85,0,0,"1",0.773613353200504,"0"
"1","1","2","2",9,"2","1","1","1","3","1","3","3","1","2","2","4",65.6,593.3,0,0,"1",0.095887842208954,"0"
"2","1","2","2",71,"2","1","2","3","3","3","1","3","3","2","2","1",104.65,7288.4,0,0,"1",0.0010431491183131,"0"
"2","1","1","1",57,"2","3","2","1","1","1","3","3","1","3","2","2",90.45,5229.8,0,0,"1",0.00234610249184499,"0"
"2","1","1","1",72,"1","2","1","3","3","3","3","3","3","3","2","1",63.7,4464.8,2,0,"1",0.000124241987427756,"0"
"1","2","2","2",48,"2","1","2","3","1","3","3","3","3","1","2","3",104.5,5068.05,0,0,"1",0.0308423809574207,"0"
"2","1","1","1",18,"2","1","3","2","2","2","2","2","2","2","1","4",20.1,401.85,0,0,"1",0.0282177693170557,"0"
"2","1","2","2",43,"2","3","2","1","1","3","3","3","3","2","2","2",104.3,4451.85,0,0,"1",0.0242559505632094,"0"
"1","1","2","2",72,"2","3","1","3","3","3","3","3","3","3","2","1",93.25,6688.95,0,0,"1",8.87447705797448e-05,"0"
"2","1","2","2",35,"2","3","1","1","1","1","3","3","3","2","2","1",73.45,2661.1,2,0,"1",0.0272443857232798,"0"
"2","1","1","1",4,"2","1","3","2","2","2","2","2","2","1","1","4",20.7,73.05,0,0,"1",0.173531973057104,"0"
