"","SeniorCitizen","tenure","MultipleLines","OnlineSecurity","StreamingTV","StreamingMovies","Contract","PaperlessBilling","MonthlyCharges","numTechTickets","Churn"
"2050","1",2,3,1,1,1,"1","2",49.4,0,0
"2051","1",45,3,3,3,3,"1","2",108.45,0,1
"2052","1",51,3,1,1,1,"1","1",81,0,1
"2053","1",22,3,3,3,3,"1","2",79.2,3,0
"2054","1",72,3,3,3,3,"3","1",86.65,0,1
"2055","1",37,3,1,3,1,"1","2",92.95,2,1
"2056","1",71,3,3,3,3,"3","1",90.35,0,1
"2057","1",7,1,1,1,1,"1","1",48.7,0,0
"2058","1",66,3,2,2,2,"3","2",25.15,0,1
"2059","1",51,1,3,3,3,"2","2",76.4,0,1
"2060","1",30,1,2,2,2,"2","1",19.55,0,1
"2061","1",34,3,1,3,1,"1","1",85.35,0,1
"2062","1",64,3,2,2,2,"3","2",24.8,0,1
"2063","2",65,3,1,3,3,"2","2",103.15,0,1
"2064","1",47,3,3,3,1,"1","1",100.75,0,1
"2065","1",1,1,3,3,3,"1","2",95.6,0,0
"2066","1",49,3,3,1,1,"1","2",59.75,5,0
"2067","1",67,3,1,3,1,"3","1",94.1,0,1
"2068","1",39,1,2,2,2,"2","1",19.35,0,1
"2069","1",14,1,2,2,2,"1","1",19.9,0,1
"2070","2",43,1,3,3,3,"1","2",108.15,4,0
"2071","2",56,3,1,3,3,"1","2",101.05,0,1
"2072","1",14,1,1,1,3,"2","1",59.1,0,1
"2073","1",1,1,1,1,1,"1","1",71.35,0,0
"2074","1",16,1,3,1,1,"2","2",55.85,0,1
"2075","1",70,3,3,3,3,"1","2",106.05,0,1
"2076","2",72,3,3,3,3,"3","2",84.1,0,1
"2077","1",23,1,1,1,1,"1","2",75.3,0,1
"2078","1",21,3,2,2,2,"1","1",24.7,0,1
"2079","1",1,1,2,2,2,"1","2",20.15,0,0
"2080","1",1,1,1,1,1,"1","1",69.75,0,0
"2081","2",32,3,1,3,3,"1","2",93.2,3,0
"2082","1",17,1,1,3,1,"1","1",80.85,0,0
"2083","1",4,2,3,1,1,"1","2",33.65,1,0
"2084","1",36,3,1,1,1,"2","1",55.8,0,1
"2085","1",50,2,1,1,1,"3","1",39.7,0,1
"2086","1",48,2,1,1,1,"1","2",29.5,0,1
"2087","1",50,1,2,2,2,"3","1",20.15,3,1
"2088","1",72,3,3,1,3,"3","1",79.55,0,1
"2089","1",10,3,2,2,2,"1","1",24.8,0,1
"2090","1",18,1,2,2,2,"1","1",19.65,1,1
"2091","1",1,1,1,3,1,"1","2",79.95,0,0
"2092","1",1,1,2,2,2,"1","1",19.3,0,0
"2093","1",9,1,1,3,3,"1","2",94.05,0,1
"2094","1",2,3,3,1,3,"1","1",90.75,0,1
"2095","1",40,3,1,1,1,"1","2",78.85,0,1
"2096","1",69,3,1,3,3,"2","1",99.5,0,1
"2097","1",37,3,3,1,3,"2","2",99.2,4,0
"2098","1",18,3,1,1,1,"1","2",80.55,0,1
"2099","2",11,1,1,1,1,"1","2",70.2,0,1
"2100","1",8,3,1,1,3,"1","2",85.2,0,0
"2101","1",3,3,1,1,1,"1","1",75.25,0,0
"2102","1",55,1,3,1,3,"2","1",59.45,0,1
"2103","1",33,3,1,1,3,"1","2",93.35,0,1
"2104","1",46,1,1,1,1,"1","1",44.95,0,1
"2105","1",34,3,2,2,2,"3","1",26.1,0,1
"2106","1",3,1,2,2,2,"1","1",20.2,0,1
"2107","1",30,1,2,2,2,"3","1",21.25,0,1
"2108","1",33,3,3,1,1,"2","1",59.4,0,1
"2109","1",45,3,1,1,3,"2","2",95,0,1
"2110","1",40,1,3,1,1,"1","2",61.9,0,1
"2111","1",71,3,3,3,3,"3","2",118.65,0,1
"2112","1",1,3,1,1,1,"1","1",54.35,0,0
"2113","1",72,2,3,3,3,"3","1",64.45,0,1
"2114","1",22,1,1,1,3,"1","2",80.15,0,1
"2115","1",46,1,2,2,2,"2","2",20.2,0,1
"2116","1",55,1,2,2,2,"3","1",21,5,1
"2117","1",1,1,2,2,2,"1","1",20.45,0,1
"2118","1",12,3,1,3,3,"2","2",75.85,0,1
"2119","1",31,3,1,1,1,"1","2",80.45,0,1
"2120","1",5,2,1,1,1,"1","2",24.95,0,0
"2121","1",67,3,3,3,3,"3","2",75.5,0,1
"2122","1",1,1,1,1,1,"1","1",44.45,0,1
"2123","1",40,2,3,1,1,"2","2",42.35,5,0
"2124","1",41,3,3,3,1,"1","2",74.55,0,1
"2125","1",1,3,1,1,1,"1","2",75.3,0,0
"2126","1",51,3,3,3,1,"2","2",94.8,4,0
"2127","1",42,2,3,3,1,"3","1",48.15,0,1
"2128","1",23,1,2,2,2,"2","1",19.65,0,1
"2129","2",1,1,1,1,1,"1","2",70.55,0,0
"2130","1",1,1,2,2,2,"1","1",20.15,0,1
"2131","1",56,3,3,3,3,"1","2",106.6,0,1
"2132","1",15,3,1,3,1,"1","2",91,0,1
"2133","1",12,3,2,2,2,"3","2",25.4,0,1
"2134","1",54,1,3,1,3,"3","1",69.95,0,1
"2135","1",7,1,1,3,3,"1","2",66.85,0,1
"2136","1",33,3,1,1,3,"1","1",86.15,0,0
"2137","1",16,1,2,2,2,"1","1",20.15,0,1
"2138","1",21,1,3,1,3,"2","1",64.85,0,1
"2139","2",30,3,1,3,3,"3","1",74.85,0,1
"2140","1",3,1,1,1,1,"1","2",50.5,0,1
"2141","1",11,1,1,1,1,"1","1",72.9,0,1
"2142","1",62,3,3,3,3,"2","2",115.05,0,1
"2143","1",18,1,2,2,2,"1","1",19,0,1
"2144","1",6,1,2,2,2,"1","1",19.55,0,1
"2145","1",46,3,1,3,3,"2","2",101.1,0,1
"2146","1",21,3,1,1,3,"1","2",84.1,0,1
"2147","1",68,3,2,2,2,"3","2",24.15,0,1
"2148","1",1,3,1,1,1,"1","2",50.1,0,1
"2149","1",25,1,1,1,1,"1","2",74.6,0,1
"2150","1",24,1,2,2,2,"3","1",19.75,0,1
"2151","1",30,3,1,1,3,"1","2",85,0,0
"2152","1",2,1,1,1,3,"1","1",80.55,0,0
"2153","1",51,3,1,3,3,"2","2",106.8,0,1
"2154","1",57,3,3,3,3,"3","2",84.5,0,1
"2155","1",15,3,2,2,2,"3","1",25.05,0,1
"2156","1",72,1,3,3,3,"3","2",83.7,0,1
"2157","1",2,1,1,1,1,"1","2",75.8,0,0
"2158","1",28,3,1,3,1,"1","1",96.6,0,1
"2159","2",29,3,1,3,3,"1","2",98.5,4,0
"2160","1",70,1,3,3,1,"3","2",101.1,0,1
"2161","1",13,1,2,2,2,"2","1",20.2,0,1
"2162","2",59,3,3,1,1,"2","2",94.05,5,1
"2163","2",13,3,1,3,3,"1","2",95.25,0,0
"2164","2",7,3,1,1,1,"1","2",74.4,0,0
"2165","1",62,1,3,3,3,"3","1",81,2,1
"2166","1",21,1,3,1,1,"2","2",60.25,0,1
"2167","1",2,1,1,1,3,"1","1",60.85,0,1
"2168","1",1,1,1,1,1,"1","1",43.95,0,1
"2169","1",4,1,1,1,3,"1","1",86.05,0,1
"2170","1",19,1,2,2,2,"2","1",20.25,0,1
"2171","1",30,1,1,3,1,"1","1",85.15,0,0
"2172","1",67,1,2,2,2,"3","2",19.4,0,1
"2173","2",72,3,3,1,3,"3","2",102.65,0,1
"2174","1",53,1,2,2,2,"3","1",19.9,0,1
"2175","1",5,1,2,2,2,"2","1",19.55,0,1
"2176","2",71,1,1,1,3,"3","2",95.5,0,1
"2177","1",50,3,1,3,3,"2","2",84.15,0,1
"2178","1",56,3,1,3,3,"3","2",103.2,0,1
"2179","1",2,1,1,1,1,"1","2",50.2,0,1
"2180","2",2,3,1,1,3,"1","2",88.55,0,0
"2181","1",24,3,3,1,1,"1","1",54.75,0,0
"2182","1",46,1,2,2,2,"3","1",19.95,0,1
"2183","1",71,3,3,3,3,"3","2",116.25,0,1
"2184","1",29,2,1,1,1,"1","2",31.2,2,1
"2185","1",69,3,2,2,2,"3","1",24.45,0,1
"2186","1",71,3,1,3,3,"3","1",84.2,0,1
"2187","2",1,1,1,3,3,"1","2",91.3,1,0
"2188","2",56,1,3,3,3,"3","2",85.65,5,1
"2189","1",56,1,2,2,2,"2","2",21.2,0,1
"2190","1",1,1,1,3,1,"1","2",79.5,0,0
"2191","1",28,3,2,2,2,"2","1",25.55,0,1
"2192","1",19,1,2,2,2,"1","1",20.2,0,1
"2193","1",66,3,1,1,3,"1","1",63.85,0,1
"2194","1",17,3,1,1,1,"2","2",61.95,0,1
"2195","1",52,3,2,2,2,"3","1",25.75,0,1
"2196","1",19,1,1,3,1,"2","1",58.2,0,1
"2197","1",36,1,3,3,3,"2","1",85.85,0,1
"2198","2",7,1,1,1,1,"1","2",70.1,0,0
"2199","1",72,3,3,1,3,"2","2",104.9,0,1
"2200","1",67,3,3,3,3,"2","2",111.3,7,0
"2201","2",34,1,1,3,3,"2","2",99.85,0,1
"2202","2",57,3,1,1,3,"1","2",95.25,6,0
"2203","1",7,1,1,3,1,"1","2",86.25,1,0
"2204","2",1,3,1,3,3,"1","2",100.8,0,0
"2205","1",8,1,2,2,2,"1","2",19.55,0,1
"2206","1",69,3,1,3,3,"3","1",104,0,1
"2207","1",50,3,3,3,3,"2","2",104.4,0,1
"2208","1",10,1,2,2,2,"2","1",19.5,0,1
"2209","1",12,3,2,2,2,"3","1",25.25,0,1
"2210","1",14,1,1,1,3,"1","2",86.3,1,0
"2211","1",70,2,3,1,3,"3","2",49.85,0,1
"2212","2",64,3,3,3,3,"1","2",108.95,0,1
"2213","1",66,3,3,3,3,"3","1",89.9,0,1
"2214","1",71,1,3,3,3,"3","2",82,0,1
"2215","2",20,1,1,3,3,"1","1",89.95,0,1
"2216","1",72,1,3,3,3,"3","2",79.35,0,1
"2217","1",71,1,3,1,1,"3","1",64.05,0,1
"2218","1",38,3,1,3,3,"1","2",101.15,0,1
"2219","1",28,3,1,1,3,"1","2",89.95,2,0
"2220","2",17,1,1,1,1,"1","2",76.45,0,0
"2221","1",33,2,1,3,1,"2","2",39.1,0,1
"2222","1",23,2,3,1,1,"3","1",34.6,1,1
"2223","1",58,1,2,2,2,"2","2",19.55,0,1
"2224","2",70,3,1,3,3,"3","2",104.45,0,1
"2225","1",4,1,1,1,1,"1","1",70.5,0,1
"2226","1",45,1,2,2,2,"3","1",20.35,0,1
"2227","1",10,1,1,1,1,"1","2",70,0,0
"2228","1",36,1,2,2,2,"3","1",19.45,0,1
"2229","1",54,1,3,3,1,"1","2",69.9,4,1
"2230","1",23,3,1,1,1,"3","1",59.7,0,1
"2231","1",41,3,3,3,1,"2","2",78.35,0,1
"2232","2",5,1,1,1,1,"1","2",71.45,0,1
"2233","1",27,2,1,1,3,"2","2",45.85,0,1
"2234","1",1,1,1,3,3,"1","2",95.85,0,1
"2235","1",67,2,3,1,1,"3","1",35.7,3,1
"2236","2",72,3,3,3,3,"3","2",89.55,1,1
"2237","1",56,3,2,2,2,"3","2",24.95,2,1
"2238","1",44,3,2,2,2,"2","1",24.85,0,1
"2239","2",66,3,1,3,3,"1","2",100.8,0,1
"2240","1",34,3,3,1,1,"2","2",64.4,5,0
"2241","1",69,3,1,3,3,"3","1",105.35,0,1
"2242","1",1,3,3,3,3,"1","2",102.45,0,0
"2243","1",40,1,2,2,2,"3","1",19.65,0,1
"2244","1",30,3,3,1,1,"1","2",54.45,0,1
"2245","1",11,1,1,3,3,"1","1",70.5,0,1
"2246","1",15,1,2,2,2,"2","1",20.1,0,1
"2247","1",11,1,1,3,3,"1","2",69.35,0,1
"2248","1",64,1,2,2,2,"2","1",19.8,0,1
"2249","2",72,1,3,3,1,"3","1",74.4,0,1
"2250","2",72,3,3,1,1,"3","2",93.05,0,1
"2251","1",1,1,3,1,1,"1","1",51.2,0,1
"2252","1",15,1,3,1,1,"2","1",65.6,0,1
"2253","1",60,3,1,3,3,"2","1",80.55,0,1
"2254","1",56,1,3,1,1,"2","1",52.7,0,1
"2255","1",8,1,2,2,2,"3","1",20.85,0,1
"2256","1",3,1,1,1,1,"1","1",80.1,0,0
"2257","1",49,3,1,1,1,"1","2",52.15,0,1
"2258","1",2,1,1,3,1,"1","2",80.2,0,0
"2259","1",6,1,3,1,3,"1","2",98.15,0,0
"2260","1",70,3,3,3,3,"3","2",114.95,0,1
"2261","1",12,3,1,3,3,"1","2",112.95,0,0
"2262","2",52,1,3,3,3,"2","2",104.45,4,1
"2263","1",72,3,3,3,3,"3","2",113.65,0,1
"2264","1",40,1,2,2,2,"3","2",20.6,0,1
"2265","1",1,1,1,1,1,"1","1",70.9,0,0
"2266","2",3,1,1,3,1,"1","2",86.85,0,0
"2267","2",40,1,1,3,3,"1","2",91.55,0,1
"2268","1",1,1,1,1,1,"1","2",49.85,0,1
"2269","1",30,1,2,2,2,"2","1",19.8,0,1
"2270","1",23,1,3,3,3,"1","2",99.85,4,0
"2271","1",1,3,1,1,1,"1","2",74.5,0,0
"2272","2",44,3,1,3,3,"1","1",104.15,0,1
"2273","1",65,3,1,3,3,"1","2",109.15,6,0
"2274","2",7,1,3,1,1,"1","2",48.2,0,1
"2275","2",72,3,2,2,2,"3","2",25.1,0,1
"2276","2",8,3,1,3,3,"1","2",100.15,0,1
"2277","1",16,3,1,1,3,"1","2",65.2,2,0
"2278","2",66,3,1,3,3,"1","2",99.5,5,0
"2279","1",1,1,1,1,1,"1","2",71.55,0,0
"2280","1",3,1,3,1,1,"1","1",55.9,0,1
"2281","1",53,3,3,1,3,"1","1",93.9,5,0
"2282","2",8,1,1,1,3,"1","2",64.4,0,1
"2283","2",69,3,1,3,3,"3","2",108.4,7,0
"2284","1",5,1,1,3,1,"1","2",85.3,0,1
"2285","1",72,3,3,3,3,"3","1",107.45,0,1
"2286","1",13,2,1,3,3,"1","2",48.75,1,0
"2287","1",4,3,1,3,1,"1","2",85.65,0,0
"2288","1",54,3,3,3,3,"3","1",91.3,0,1
"2289","1",72,3,1,3,3,"3","1",85.95,0,1
"2290","1",12,3,1,3,3,"1","2",106.7,2,0
"2291","1",1,2,1,1,1,"1","2",25.15,0,0
"2292","2",1,1,1,1,1,"1","1",45.2,0,1
"2293","1",54,3,1,3,3,"2","1",110.35,5,0
"2294","1",69,3,1,1,1,"3","2",79.2,0,1
"2295","1",48,1,3,1,1,"3","1",55.5,0,1
"2296","1",48,3,3,3,3,"2","2",103.25,3,0
"2297","1",8,3,1,1,3,"1","2",90.25,0,1
"2298","1",71,3,3,3,3,"3","2",91.25,0,1
"2299","1",2,1,3,1,1,"1","2",47.8,0,0
"2300","1",67,1,3,3,3,"2","2",100.9,0,1
"2301","1",34,3,1,3,3,"1","2",97.7,0,1
"2302","1",3,1,1,1,1,"1","2",69.85,0,1
"2303","1",9,1,1,3,1,"2","2",65.6,0,1
"2304","1",71,1,3,3,3,"2","2",104.65,0,1
"2305","1",57,3,1,3,1,"3","2",90.45,0,1
"2306","1",72,2,3,3,3,"3","2",63.7,0,1
"2307","2",48,1,3,3,3,"1","2",104.5,0,1
"2308","1",18,1,2,2,2,"2","1",20.1,0,1
"2309","1",43,3,1,3,3,"2","2",104.3,0,1
"2310","1",72,3,3,3,3,"3","2",93.25,0,1
"2311","1",35,3,1,3,3,"2","2",73.45,0,1
"2312","1",4,1,2,2,2,"1","1",20.7,0,1
"2313","1",49,3,2,2,2,"3","1",25.25,0,1
"2314","1",71,3,3,3,1,"3","1",100.5,0,1
"2315","1",11,1,1,3,3,"1","1",90.6,0,1
"2316","1",63,3,3,3,3,"3","2",89.4,0,1
"2317","2",65,3,1,3,1,"1","2",95.45,0,1
"2318","1",49,1,2,2,2,"3","1",20.45,0,1
"2319","1",29,3,1,3,3,"1","2",98.6,2,0
"2320","2",15,3,1,1,1,"1","2",83.05,0,0
"2321","1",4,1,2,2,2,"1","2",19.95,0,1
"2322","1",72,3,1,3,3,"2","1",109.15,0,1
"2323","2",26,1,1,3,1,"1","2",85.7,1,1
"2324","2",35,3,1,3,3,"1","1",102.05,0,1
"2325","1",57,3,1,1,3,"2","1",94.7,0,1
"2326","1",28,3,1,1,3,"1","1",64.4,0,1
"2327","1",25,3,2,2,2,"2","2",26.8,0,1
"2328","1",47,1,3,3,1,"2","2",66.05,0,1
"2329","1",57,3,3,1,1,"1","1",65.2,0,1
"2330","2",16,3,1,3,1,"1","2",85.05,0,1
"2331","1",5,1,3,1,1,"1","2",55.8,0,1
"2332","1",17,1,1,1,1,"1","2",70.4,0,0
"2333","2",56,3,1,3,3,"2","2",104.75,6,0
"2334","1",72,1,2,2,2,"3","1",19.95,4,1
"2335","2",21,3,1,3,3,"1","2",94.25,2,0
"2336","1",48,2,3,1,3,"2","1",45,0,1
"2337","1",68,3,3,3,3,"3","1",114.9,0,1
"2338","1",30,3,3,3,3,"1","1",106.4,0,1
"2339","1",3,1,1,1,1,"1","2",46.1,0,1
"2340","2",14,2,3,1,1,"3","1",39.7,0,1
"2341","1",4,1,2,2,2,"1","2",20.05,0,1
"2342","1",71,3,1,1,3,"3","2",95.75,0,1
"2343","1",8,3,2,2,2,"2","1",24.4,0,1
"2344","1",61,2,3,1,1,"1","1",33.6,0,1
"2345","1",72,3,1,1,1,"3","1",90.45,0,1
"2346","1",5,3,1,3,1,"1","2",84,0,1
"2347","1",49,1,3,1,1,"3","1",67.4,0,1
"2348","1",8,1,2,2,2,"1","2",19.7,0,1
"2349","1",3,1,1,1,3,"1","2",80.35,0,1
"2350","1",9,1,2,2,2,"3","1",19.6,0,1
"2351","1",67,1,3,1,1,"3","2",54.2,0,1
"2352","1",46,1,1,1,1,"1","2",45.2,2,1
"2353","1",67,3,3,1,3,"2","1",75.1,0,1
"2354","1",55,1,2,2,2,"2","1",19.7,0,1
"2355","1",33,3,3,3,1,"1","2",72.75,0,1
"2356","1",62,1,2,2,2,"3","1",20.05,0,1
"2357","1",1,1,1,1,1,"1","1",45.95,0,0
"2358","1",49,2,3,1,3,"1","2",39.2,0,1
"2359","1",1,1,1,1,1,"1","2",44.75,0,1
"2360","1",14,3,1,1,1,"1","2",82.65,0,1
"2361","2",18,3,1,3,1,"1","1",93.9,0,1
"2362","2",1,1,1,1,1,"1","2",70.15,0,0
"2363","1",1,1,1,3,1,"1","2",85.55,0,0
"2364","1",72,3,3,3,3,"3","2",117.15,6,1
"2365","1",64,3,3,1,3,"3","1",99.25,0,1
"2366","1",69,3,3,3,3,"3","2",112.55,0,1
"2367","1",1,3,2,2,2,"1","2",25.7,0,1
"2368","1",71,3,3,3,3,"3","1",90.3,0,1
"2369","1",66,1,1,1,1,"2","2",49.4,0,1
"2370","1",2,1,2,2,2,"1","1",19.4,0,1
"2371","2",71,1,3,3,3,"3","2",109.7,0,1
"2372","1",11,1,1,3,1,"2","2",61.25,0,1
"2373","1",47,1,3,1,1,"1","2",55.3,0,1
"2374","1",35,1,1,1,1,"1","2",70.3,0,0
"2375","2",32,3,1,3,3,"1","1",106.35,3,0
"2376","1",60,3,1,3,3,"1","2",103.75,0,1
"2377","1",11,1,2,2,2,"2","1",19.5,0,1
"2378","1",29,2,3,1,1,"2","1",39.5,0,1
"2379","1",21,2,1,1,1,"1","2",26.05,1,1
"2380","2",48,3,1,1,3,"1","2",91.05,0,1
"2381","1",3,2,1,1,1,"1","1",29.65,0,1
"2382","1",43,1,1,1,1,"1","1",50.2,0,1
"2383","1",5,3,1,3,3,"1","1",105.3,0,1
"2384","1",1,1,1,1,3,"1","2",55.45,0,1
"2385","1",71,3,3,3,3,"2","1",85.45,0,1
"2386","1",8,1,2,2,2,"2","1",19.8,0,1
"2387","1",8,3,1,3,1,"1","2",59.25,0,1
"2388","1",20,3,1,3,1,"1","2",90.7,0,1
"2389","1",33,3,3,3,3,"2","2",103.7,3,0
"2390","1",71,3,1,1,1,"2","2",79.05,0,1
"2391","2",31,3,1,3,1,"2","2",90.7,0,1
"2392","2",38,3,3,1,3,"2","1",95,0,1
"2393","1",1,1,1,3,3,"1","2",88.35,0,0
"2394","1",2,2,1,1,1,"1","2",30.25,0,1
"2395","1",12,2,1,3,3,"1","2",49.85,0,1
"2396","1",9,1,3,1,3,"1","1",93,0,1
"2397","2",11,1,1,1,1,"1","2",54.55,0,1
"2398","1",6,1,2,2,2,"1","1",19.7,0,1
"2399","1",71,1,3,3,3,"2","2",84.8,0,1
"2400","1",42,3,3,3,1,"2","2",94.45,4,1
"2401","1",8,1,1,3,3,"1","2",94.2,1,0
"2402","1",5,1,1,3,3,"1","2",96.25,0,0
"2403","1",2,1,1,1,1,"1","2",70.7,0,0
"2404","1",45,1,2,2,2,"3","1",20.85,0,1
"2405","1",28,2,1,3,3,"2","2",60,0,1
"2406","1",43,3,1,1,1,"1","1",80.45,0,1
"2407","1",60,3,3,3,3,"3","2",84.95,0,1
"2408","1",42,2,1,1,1,"2","1",33.55,0,0
"2409","1",7,2,3,1,3,"3","1",49.65,0,1
"2410","1",25,1,2,2,2,"2","2",20.2,0,1
"2411","2",40,3,1,3,3,"1","2",94.55,6,0
"2412","1",27,3,1,3,3,"2","2",100.5,0,1
"2413","1",10,2,1,1,1,"1","1",35.75,0,1
"2414","2",27,3,1,1,1,"1","2",86.45,0,1
"2415","1",11,1,1,1,1,"2","1",53.8,0,1
"2416","1",4,2,3,3,1,"1","1",38.55,0,1
"2417","1",68,2,1,1,3,"1","2",39.9,0,1
"2418","2",1,1,1,1,1,"1","2",70.05,0,1
"2419","1",18,1,2,2,2,"2","1",20.1,0,1
"2420","1",57,3,3,3,3,"3","2",112.95,5,0
"2421","1",26,1,2,2,2,"1","2",20.3,0,1
"2422","1",17,2,1,1,1,"1","2",35.65,0,1
"2423","1",1,2,1,1,3,"1","1",35.9,0,0
"2424","1",38,3,1,3,3,"1","2",99.25,4,0
"2425","2",59,1,3,1,1,"2","2",82.95,0,1
"2426","1",30,1,3,1,1,"3","2",55.65,0,1
"2427","2",2,2,1,1,1,"1","2",24.45,0,0
"2428","2",50,3,2,2,2,"2","1",25.2,0,1
"2429","1",9,2,3,1,3,"2","1",50.8,0,1
"2430","1",3,1,2,2,2,"1","1",19.65,0,1
"2431","1",14,1,1,3,1,"1","2",59.8,0,1
"2432","2",31,1,3,1,1,"1","2",73.55,0,1
"2433","1",7,1,3,1,1,"1","1",61.4,0,1
"2434","1",8,3,3,3,3,"1","2",103.35,0,0
"2435","1",17,1,2,2,2,"2","1",19.9,0,1
"2436","1",32,1,2,2,2,"1","2",19.45,0,1
"2437","2",2,1,1,3,1,"1","1",81.5,0,1
"2438","2",7,3,1,3,1,"1","2",84.8,0,0
"2439","1",72,3,3,3,3,"3","1",109.55,0,1
"2440","2",31,3,1,3,3,"1","2",99.95,1,0
"2441","1",27,1,3,1,1,"1","1",74.4,0,1
"2442","1",18,3,1,3,1,"1","2",90,1,0
"2443","1",7,1,1,1,1,"1","2",74.9,0,1
"2444","2",14,3,1,3,3,"1","2",104.85,1,0
"2445","1",11,1,1,3,1,"1","2",59.65,0,1
"2446","1",72,3,3,3,3,"3","2",110.45,0,1
"2447","1",28,3,3,3,3,"2","1",106.1,2,0
"2448","2",15,3,1,1,1,"1","2",74.2,0,0
"2449","2",4,3,1,1,1,"1","2",74.45,0,1
"2450","1",71,3,2,2,2,"3","1",24.55,0,1
"2451","1",5,1,1,1,3,"1","2",89.35,0,0
"2452","1",47,3,2,2,2,"3","1",24.55,0,1
"2453","2",57,1,1,3,1,"2","2",90.65,0,1
"2454","2",50,3,3,3,3,"3","2",105.05,0,1
"2455","1",8,1,2,2,2,"1","2",20.45,0,1
"2456","1",48,1,2,2,2,"3","1",19.55,0,1
"2457","1",70,1,2,2,2,"2","1",19.7,0,1
"2458","1",1,1,3,1,3,"1","2",70.45,0,1
"2459","1",8,3,1,1,3,"1","2",85.65,0,1
"2460","1",1,3,1,1,1,"1","2",77.15,0,0
"2461","1",1,2,1,1,3,"1","2",35.25,0,0
"2462","1",60,1,2,2,2,"3","1",20.55,0,1
"2463","1",49,3,1,3,3,"2","2",97.95,0,1
"2464","1",4,2,1,3,3,"1","2",48.55,0,0
"2465","1",29,1,2,2,2,"2","1",20,0,1
"2466","1",67,3,2,2,2,"3","2",25.25,0,1
"2467","1",53,3,1,3,3,"1","2",98.4,6,0
"2468","1",67,3,3,1,1,"3","1",70.9,0,1
"2469","1",6,1,2,2,2,"1","1",19.85,0,1
"2470","1",47,3,1,3,3,"1","2",106.35,0,1
"2471","1",53,1,3,1,3,"3","1",99.5,0,1
"2472","1",69,1,3,3,3,"3","2",84.7,0,1
"2473","1",3,1,3,1,3,"1","2",86.05,0,1
"2474","1",4,1,1,1,1,"1","1",44.55,0,1
"2475","1",56,3,3,1,3,"3","2",75.85,0,1
"2476","2",59,3,1,3,3,"1","2",93.85,4,0
"2477","2",61,3,2,2,2,"3","1",25,1,1
"2478","1",2,1,1,1,1,"1","2",45,0,1
"2479","2",46,3,3,3,1,"1","2",100.7,5,0
"2480","1",12,1,2,2,2,"1","1",20.5,0,1
"2481","1",14,3,1,1,1,"1","2",80.45,1,0
"2482","1",28,3,1,1,3,"2","2",90.45,0,1
"2483","1",24,1,3,1,1,"1","1",60.45,1,1
"2484","1",31,1,1,1,1,"1","2",55.25,0,0
"2485","1",68,3,3,1,3,"2","2",78.45,0,1
"2486","1",39,3,1,3,3,"3","1",100.55,3,1
"2487","1",42,1,2,2,2,"1","1",20.35,0,1
"2488","1",13,2,3,3,3,"1","2",54.45,0,0
"2489","1",6,3,1,1,3,"1","2",90.75,0,1
"2490","1",35,3,1,1,1,"1","1",75.35,0,0
"2491","1",38,1,2,2,2,"2","2",20.25,0,1
"2492","1",18,1,2,2,2,"3","1",20.05,0,1
"2493","1",4,1,2,2,2,"1","1",19.6,0,1
"2494","1",27,1,1,1,1,"1","2",53.8,0,1
"2495","1",41,1,3,3,1,"2","1",70.2,0,1
"2496","1",50,1,3,3,3,"2","1",75.5,0,1
"2497","1",72,1,2,2,2,"3","1",20.35,0,1
"2498","1",70,3,2,2,2,"2","1",26.05,0,1
"2499","1",44,1,2,2,2,"2","1",20.6,0,1
"2500","1",2,1,3,1,1,"1","2",75.7,0,0
"2501","1",34,1,2,2,2,"2","2",20.1,0,1
"2502","2",72,3,2,2,2,"3","1",24.3,0,1
"2503","1",71,3,2,2,2,"3","2",24.5,6,1
"2504","1",64,3,1,3,3,"3","2",110.5,0,1
"2505","1",72,3,2,2,2,"3","2",25.25,0,1
"2506","1",1,3,1,1,1,"1","2",74.25,0,0
"2507","2",29,1,3,1,3,"2","1",90.1,0,1
"2508","1",23,1,3,1,3,"2","2",68.75,0,1
"2509","1",52,1,2,2,2,"3","1",19.2,1,1
"2510","2",25,3,1,1,3,"1","2",89.7,2,0
"2511","1",64,3,3,3,3,"3","2",115.1,0,1
"2512","2",16,3,1,3,3,"1","2",96.4,0,0
"2513","2",1,1,1,1,1,"1","2",69.5,0,0
"2514","1",24,3,1,3,3,"1","2",99.65,0,1
"2515","1",2,3,1,3,1,"1","2",91.45,0,1
"2516","1",34,1,3,3,3,"3","1",84.75,0,1
"2517","2",36,3,1,1,3,"1","2",85.25,0,0
"2518","1",53,3,1,3,3,"2","2",78.75,0,1
"2519","1",47,1,2,2,2,"3","1",20.25,0,1
"2520","1",72,1,2,2,2,"3","1",19.9,0,1
"2521","1",72,3,3,1,3,"3","2",97.75,0,1
"2522","1",1,1,2,2,2,"1","1",19.4,0,0
"2523","1",9,3,1,1,3,"1","2",83.3,0,0
"2524","1",8,1,1,3,1,"1","2",80.1,0,0
"2525","2",45,1,3,1,3,"2","1",62.7,5,0
"2526","1",7,1,1,3,3,"1","2",100.4,0,1
"2527","1",71,3,2,2,2,"3","2",24.45,0,1
"2528","2",41,1,1,3,3,"2","2",101.1,0,1
"2529","1",67,2,3,3,3,"3","1",50.9,4,1
"2530","1",69,3,3,1,3,"2","2",107.2,0,1
